saScore,perplexitySource,perplexityTarget,same,cgscore,hassourcecl,hastargetcl,caplettersworddif,onlycaplettersdif,hassourceurl,hastargeturl,urlsim,hassourcetag,hastargettag,tagsim,hassourcenameentity,hastargetnameentity,nersimilarity,hassourcenumber,hastargetnumber,numbersim,hassourceemail,hastargetemail,emailsim,hassourcepunctuation,hastargetpunctuation,punctsim,category
2.3,231.01,426.34,0.0,0.612514237813,1.0,1.0,0.153846153846,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.67082039325,1
2.13,683.95,739.34,0.0,0.81681886102,1.0,1.0,0.285714285714,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.944444444444,1
2.95,289.65,590.31,0.0,0.852183320942,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.06,211.52,762.92,0.0,0.0283091943094,1.0,1.0,0.533333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.909137290097,1
1.32,525.64,725.23,0.0,0.190319166417,1.0,1.0,0.571428571429,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.816496580928,1
2.33,666.48,3320.43,0.0,-0.492152956785,1.0,1.0,0.210526315789,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.39,378.08,643.91,0.0,1.24478827433,1.0,1.0,0.285714285714,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.866025403784,0.0,0.0,1.0,0.0,0.0,0.958926602971,1
2.11,153.24,1126.38,0.0,-0.154259282176,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.19245008973,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.874385649785,1
2.03,244.5,2902.89,0.0,-0.445850828709,1.0,1.0,0.285714285714,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.96896279025,1
0.44,229.5,645.93,0.0,0.0923317344693,1.0,1.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.15,271.35,679.22,0.0,0.462237970003,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.889943818451,1
3.25,1053.43,463.22,0.0,0.499251683292,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.57735026919,1
1.12,65.67,146.01,0.0,0.0,1.0,1.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.816496580928,1
1.35,261.49,347.74,0.0,0.0,1.0,1.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.781735959971,0
1.01,392.7,1065.08,0.0,2.24661276315,1.0,1.0,0.363636363636,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.912870929175,0
1.02,130.34,2118.73,0.0,-0.369006202308,1.0,1.0,0.105263157895,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.650791373456,0
0.96,211.8,476.73,0.0,1.16981886369,1.0,1.0,0.791666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.991997911724,0
1.22,174.69,1864.18,0.0,-0.0778734960218,1.0,1.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.56,645.04,1373.13,0.0,1.94707297973,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.129099444874,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.950381926623,1
0.21,5215.09,743.89,0.0,-0.173239732169,1.0,1.0,0.388888888889,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.353553390593,0
2.23,384.84,713.95,0.0,1.48035452649,1.0,1.0,0.193548387097,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.348155311911,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.951624958748,1
1.12,672.64,2879.38,0.0,0.27948154232,1.0,1.0,0.588235294118,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.534522483825,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.981495457622,1
1.41,184.23,1544.73,0.0,0.620173672946,1.0,1.0,0.117647058824,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.2,563.02,942.91,0.0,1.1348474734,1.0,1.0,0.583333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.377964473009,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.894427191,0
1.06,85.15,348.42,0.0,0.923317344693,1.0,1.0,0.571428571429,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.51,400.78,276.61,0.0,0.238745772745,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.707106781187,1
2.52,89.61,801.27,0.0,0.826505870795,1.0,1.0,0.3125,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4472135955,1
0.81,765.81,1160.67,0.0,1.54509500154,1.0,1.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.632455532034,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.707106781187,0
1.2,137.49,196.9,0.0,0.759675271602,1.0,1.0,0.8125,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.927172649946,1
0.52,195.08,209.33,0.0,0.677834389405,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.984731927835,1
1.06,38.14,84.5,0.0,0.566352113955,1.0,1.0,0.615384615385,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.707106781187,1
1.48,352.11,812.11,0.0,-0.165622043774,1.0,1.0,0.533333333333,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.204124145232,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.921635375138,1
1.39,1997.58,1808.81,0.0,0.478615083538,1.0,1.0,0.352941176471,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.174077655956,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.907392871562,1
4.25,469.66,2337.08,0.0,-0.529411764706,1.0,1.0,0.166666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.57735026919,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.89,784.84,3869.63,0.0,1.28724544221,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.816496580928,1
0.39,111.9,180.38,0.0,0.781120952433,1.0,1.0,0.235294117647,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.65,153.87,1082.74,0.0,-0.0680571375348,1.0,1.0,0.32,0.888888888889,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.67082039325,0
0.8,2027.77,3932.72,0.0,-0.416519807859,1.0,1.0,0.0512820512821,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.917328644212,0
-0.06,59818.52,75.63,0.0,0.657667052206,1.0,1.0,0.545454545455,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.29,1002.88,93159,0.0,0.168370688878,1.0,1.0,0.625,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.54,485.72,552.92,0.0,1.34218873048,1.0,1.0,0.214285714286,0.666666666667,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.67082039325,0
0.27,238.81,87.75,0.0,-0.384671590283,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.36,114.51,4078.4,0.0,1.29569539993,1.0,1.0,0.875,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.283421715563,0
0.48,81.17,1929.06,0.0,-0.207363584081,1.0,1.0,0.571428571429,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.63,2510.95,793.02,0.0,-0.237732463784,1.0,1.0,0.4,0.75,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.408248290464,0
0.3,980.17,329.04,0.0,-1.83816070775,1.0,1.0,0.277777777778,0.75,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.57735026919,0
0.44,166.53,511.87,0.0,-2.29009765231,1.0,1.0,0.0833333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.866025403784,0
0.9,773.77,251.05,0.0,0.183631409533,1.0,1.0,0.0952380952381,0.4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.981980506062,0
0.74,423.4,804.8,0.0,0.28241940062,1.0,1.0,0.153846153846,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.948683298051,0
0.55,708.01,679.69,0.0,-0.627887572344,1.0,1.0,0.322580645161,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.948683298051,0
-0.13,1788.77,1691.35,0.0,3.33538261427,1.0,1.0,0.133333333333,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.05,588.69,415.07,0.0,0.792562008897,1.0,1.0,0.25,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.833493574337,0
0.84,3923.74,205.81,0.0,2.75454211996,1.0,1.0,0.148148148148,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8,0
0.19,348.74,1605.2,0.0,-0.60823750229,1.0,1.0,0.357142857143,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0
0.38,127.03,401.56,0.0,3.10032498599,1.0,1.0,0.571428571429,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.774596669241,0
0.37,32.06,173.63,0.0,3.55978793085,1.0,1.0,0.695652173913,0.666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.688247201612,0
0.52,79.69,652.81,0.0,3.28158235622,1.0,1.0,0.769230769231,0.666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.514495755428,0
0.21,115.69,556.5,0.0,-2.36623190209,1.0,1.0,0.08,0.4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.904534033733,0
1.08,87.26,73.22,0.0,1.41873757253,1.0,1.0,0.769230769231,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.62,94.26,683.69,0.0,0.0,1.0,1.0,0.625,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.707106781187,0
0.73,466.53,180.82,0.0,1.19190760094,1.0,1.0,0.0,0.666666666667,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.707106781187,0
0.89,357.4,336.65,0.0,2.99127270878,1.0,1.0,0.727272727273,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.39,3481.84,14249.87,0.0,0.961112027134,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.57735026919,1.0,1.0,0.8,0.0,0.0,1.0,0.0,0.0,0.707106781187,0
1.11,54.45,190.55,0.0,1.05951625015,1.0,1.0,0.133333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.989949493661,0
0.38,837.09,602.1,0.0,-0.836031567008,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.73029674334,0
2.03,481.25,746.12,0.0,0.140028008403,1.0,1.0,0.0961538461538,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.55,716.95,2423.67,0.0,-3.29155491121,1.0,1.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0
0.35,299.65,18.76,0.0,-1.56556072771,1.0,1.0,0.0,0.666666666667,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.74,663.56,485.15,0.0,2.07166861297,1.0,1.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.06,990.51,12845.75,0.0,-0.680273857793,1.0,1.0,0.235294117647,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.980580675691,0
-0.08,494.66,33620.55,0.0,3.08540074988,1.0,1.0,0.8125,0.75,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.912870929175,0
0.2,27452.66,277417.38,0.0,1.02269792576,1.0,1.0,0.166666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.13,331.65,3821.15,0.0,-0.109442412873,1.0,1.0,0.625,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1.16,577.18,1221.49,0.0,0.104613156193,1.0,1.0,0.47619047619,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.2,487.64,1158.19,0.0,-1.10707926382,1.0,1.0,0.133333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.797724035217,0
-0.15,45.71,13308.16,0.0,-1.33116417298,1.0,1.0,0.625,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.61,125.46,214.17,0.0,0.509674544031,1.0,1.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.59,111.88,15520.88,0.0,-0.0363168447901,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.14,121.26,2128.03,0.0,-0.646322141285,1.0,1.0,0.666666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.61,28.75,1320.49,0.0,0.180775381516,1.0,1.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.57735026919,0
1.88,177.84,769.14,0.0,-0.723597991295,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.33,654.66,1095.98,0.0,0.612514237813,1.0,1.0,0.15,0.0714285714286,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.316227766017,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.763762615826,0
1.24,192.56,513.94,0.0,1.10684425956,1.0,1.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.707106781187,1
1.81,412.29,516.44,0.0,0.730595006266,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.27,427.69,505.61,0.0,2.98784547051,1.0,1.0,0.32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.150755672289,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.554700196225,0
1.11,12850.72,10618.87,0.0,-0.53914531861,1.0,1.0,0.05,0.4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.32,473.82,484.81,0.0,0.628365235078,1.0,1.0,0.0555555555556,0.666666666667,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.56,3307.08,2809.39,0.0,1.27087609562,1.0,1.0,0.235294117647,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.57735026919,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.21,50.83,835.78,0.0,-2.40490960097,1.0,1.0,0.214285714286,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.5,6462.44,14891.11,0.0,-0.759408499256,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.62,4700.16,2353.37,0.0,-0.605405514597,1.0,1.0,0.210526315789,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.516397779494,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.894427191,0
1.45,2612.05,2194.25,0.0,1.54546518286,1.0,1.0,0.15,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.377964473009,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.894427191,0
1.02,1163.46,3558.42,0.0,-2.71953887452,1.0,1.0,0.416666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.76980035892,0
1.35,2375.96,5472.09,0.0,-0.335050211036,1.0,1.0,0.137931034483,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0
1.34,2265.95,35144.86,0.0,-0.114758210526,1.0,1.0,0.05,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.28,138.17,2935.29,0.0,-1.40575435152,1.0,1.0,0.85,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.848528137424,0
0.79,326.97,1169.8,0.0,1.46336627199,1.0,1.0,0.0952380952381,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.554700196225,0
0.39,4281.75,325.26,0.0,-0.946362237115,1.0,1.0,0.458333333333,0.25,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.99,2138.59,8207.1,0.0,-2.03389911435,1.0,1.0,0.37037037037,0.666666666667,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.755928946018,0
1.11,8157.05,4155.38,0.0,-0.793649967361,1.0,1.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.0,1367.51,1864.44,0.0,-0.742802521506,1.0,1.0,0.05,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.21,791.58,1476.37,0.0,2.89945904353,1.0,1.0,0.40625,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.762492851663,0
0.87,2187.08,5151.3,0.0,0.0657667052206,1.0,1.0,0.15625,0.666666666667,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.816496580928,0
0.39,4288.95,7849.66,0.0,0.0511309992565,1.0,1.0,0.0238095238095,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.857492925713,0
0.9,2501.01,7961.04,0.0,-0.0350801620595,1.0,1.0,0.275862068966,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.462910049886,0
0.78,1608.79,3643.69,0.0,2.36926564146,1.0,1.0,0.16,0.75,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.707106781187,0
1.29,1133.22,3581.53,0.0,0.182472840179,1.0,1.0,0.242424242424,0.8,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.282842712475,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4472135955,0
0.53,1442.85,557.55,0.0,-3.10271348493,1.0,1.0,0.53125,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.514495755428,0
1.47,2488.48,3786.99,0.0,0.349531036821,1.0,1.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.408248290464,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.707106781187,0
0.87,3877.45,13071.73,0.0,0.0347902383936,1.0,1.0,0.25,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.588348405415,0
0.96,9272.31,3920.04,0.0,-2.61221756924,1.0,1.0,0.311111111111,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.872871560944,0
0.28,2158.43,7739.46,0.0,0.0,1.0,1.0,0.0571428571429,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.158113883008,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.514495755428,0
1.25,1422.38,1140.94,0.0,-0.300971364123,1.0,1.0,0.115384615385,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.36514837167,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.408248290464,0
1.14,1374.89,20696.5,0.0,-0.362671853359,1.0,1.0,0.285714285714,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.65,1952.24,1128.81,0.0,0.907921119753,1.0,1.0,0.105263157895,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.408248290464,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.707106781187,0
1.09,8895.94,1266.63,0.0,-1.68818754888,1.0,1.0,0.0645161290323,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.924500327042,0
